playerId,tournamentId,hole,par,score
422,30,2,4,4
422,30,3,4,5
422,30,4,4,5
422,30,5,3,3
422,30,6,5,4
422,30,7,5,5
422,30,8,4,4
422,30,9,3,3
422,30,10,4,4
422,30,11,5,5
422,30,12,3,3
422,30,13,4,4
422,30,14,4,4
422,30,15,4,3
422,30,16,4,4
422,30,17,4,4
422,30,18,4,5
485,30,1,3,3
485,30,2,4,4
485,30,3,4,4
485,30,4,4,5
485,30,5,3,4
485,30,6,5,4
485,30,7,5,8
485,30,8,4,5
485,30,9,3,3
485,30,10,4,4
485,30,11,5,5
485,30,12,3,3
485,30,13,4,4
485,30,14,4,4
485,30,15,4,4
485,30,16,4,4
485,30,17,4,3
485,30,18,4,4
485,30,1,3,4
485,30,2,4,3
485,30,3,4,4
485,30,4,4,4
485,30,5,3,3
485,30,6,5,5
485,30,7,5,4
485,30,8,4,3
485,30,9,3,3
485,30,10,4,4
485,30,11,5,5
485,30,12,3,3
485,30,13,4,4
485,30,14,4,4
485,30,15,4,3
485,30,16,4,4
485,30,17,4,5
485,30,18,4,3
485,30,1,3,3
485,30,2,4,5
485,30,3,4,5
485,30,4,4,4
485,30,5,3,3
485,30,6,5,4
485,30,7,5,4
485,30,8,4,5
485,30,9,3,3
485,30,10,4,4
485,30,11,5,5
485,30,12,3,3
485,30,13,4,3
485,30,14,4,3
485,30,15,4,4
485,30,16,4,4
485,30,17,4,4
485,30,18,4,4
485,30,1,3,3
485,30,2,4,5
485,30,3,4,4
485,30,4,4,4
485,30,5,3,3
485,30,6,5,4
485,30,7,5,5
485,30,8,4,3
485,30,9,3,3
485,30,10,4,4
485,30,11,5,5
485,30,12,3,4
485,30,13,4,5
485,30,14,4,4
485,30,15,4,3
485,30,16,4,4
485,30,17,4,5
485,30,18,4,5
412,30,1,3,3
412,30,2,4,3
412,30,3,4,3
412,30,4,4,5
412,30,5,3,4
412,30,6,5,5
412,30,7,5,5
412,30,8,4,4
412,30,9,3,3
412,30,10,4,4
412,30,11,5,5
412,30,12,3,3
412,30,13,4,4
412,30,14,4,3
412,30,15,4,4
412,30,16,4,4
412,30,17,4,5
412,30,18,4,4
412,30,1,3,3
412,30,2,4,4
412,30,3,4,5
412,30,4,4,5
412,30,5,3,2
412,30,6,5,4
412,30,7,5,5
412,30,8,4,4
412,30,9,3,2
412,30,10,4,4
412,30,11,5,5
412,30,12,3,3
412,30,13,4,3
412,30,14,4,4
412,30,15,4,4
412,30,16,4,4
412,30,17,4,4
412,30,18,4,4
412,30,1,3,3
412,30,2,4,4
412,30,3,4,4
412,30,4,4,4
412,30,5,3,5
412,30,6,5,6
412,30,7,5,5
412,30,8,4,4
412,30,9,3,3
412,30,10,4,4
412,30,11,5,4
412,30,12,3,3
412,30,13,4,4
412,30,14,4,4
412,30,15,4,4
412,30,16,4,4
412,30,17,4,4
412,30,18,4,3
412,30,1,3,3
412,30,2,4,4
412,30,3,4,4
412,30,4,4,4
412,30,5,3,3
412,30,6,5,5
412,30,7,5,5
412,30,8,4,4
412,30,9,3,3
412,30,10,4,5
412,30,11,5,5
412,30,12,3,4
412,30,13,4,4
412,30,14,4,4
412,30,15,4,4
412,30,16,4,4
412,30,17,4,4
412,30,18,4,6
528,30,1,3,3
528,30,2,4,5
528,30,3,4,4
528,30,4,4,4
528,30,5,3,3
528,30,6,5,4
528,30,7,5,5
528,30,8,4,3
528,30,9,3,3
528,30,10,4,4
528,30,11,5,5
528,30,12,3,2
528,30,13,4,4
528,30,14,4,4
528,30,15,4,5
528,30,16,4,4
528,30,17,4,4
528,30,18,4,5
528,30,1,3,4
528,30,2,4,4
528,30,3,4,4
528,30,4,4,4
528,30,5,3,3
528,30,6,5,5
528,30,7,5,4
528,30,8,4,4
528,30,9,3,2
528,30,10,4,4
528,30,11,5,5
528,30,12,3,3
528,30,13,4,4
528,30,14,4,4
528,30,15,4,4
528,30,16,4,4
528,30,17,4,4
528,30,18,4,4
528,30,1,3,2
528,30,2,4,4
528,30,3,4,4
528,30,4,4,4
528,30,5,3,3
528,30,6,5,4
528,30,7,5,5
528,30,8,4,6
528,30,9,3,2
528,30,10,4,3
528,30,11,5,5
528,30,12,3,3
528,30,13,4,4
528,30,14,4,6
528,30,15,4,4
528,30,16,4,4
528,30,17,4,5
528,30,18,4,4
528,30,1,3,3
528,30,2,4,4
528,30,3,4,4
528,30,4,4,4
528,30,5,3,3
528,30,6,5,5
528,30,7,5,4
528,30,8,4,4
528,30,9,3,3
528,30,10,4,4
528,30,11,5,6
528,30,12,3,3
528,30,13,4,4
528,30,14,4,5
528,30,15,4,5
528,30,16,4,4
528,30,17,4,6
528,30,18,4,3
191,30,1,3,3
191,30,2,4,3
191,30,3,4,4
191,30,4,4,4
191,30,5,3,4
191,30,6,5,4
191,30,7,5,4
191,30,8,4,5
191,30,9,3,2
191,30,10,4,4
191,30,11,5,4
191,30,12,3,4
191,30,13,4,4
191,30,14,4,4
191,30,15,4,5
191,30,16,4,4
191,30,17,4,4
191,30,18,4,3
191,30,1,3,2
191,30,2,4,4
191,30,3,4,4
191,30,4,4,5
191,30,5,3,3
191,30,6,5,6
191,30,7,5,5
191,30,8,4,4
191,30,9,3,3
191,30,10,4,4
191,30,11,5,4
191,30,12,3,3
191,30,13,4,3
191,30,14,4,4
191,30,15,4,4
191,30,16,4,4
191,30,17,4,4
191,30,18,4,5
191,30,1,3,3
191,30,2,4,4
191,30,3,4,4
191,30,4,4,4
191,30,5,3,4
191,30,6,5,6
191,30,7,5,4
191,30,8,4,4
191,30,9,3,3
191,30,10,4,4
191,30,11,5,5
191,30,12,3,3
191,30,13,4,4
191,30,14,4,4
191,30,15,4,5
191,30,16,4,5
191,30,17,4,4
191,30,18,4,4
191,30,1,3,3
191,30,2,4,4
191,30,3,4,4
191,30,4,4,4
191,30,5,3,3
191,30,6,5,4
191,30,7,5,7
191,30,8,4,4
191,30,9,3,3
191,30,10,4,4
191,30,11,5,6
191,30,12,3,3
191,30,13,4,4
191,30,14,4,4
191,30,15,4,4
191,30,16,4,3
191,30,17,4,5
191,30,18,4,4
265,30,1,3,4
265,30,2,4,3
265,30,3,4,4
265,30,4,4,4
265,30,5,3,3
265,30,6,5,5
265,30,7,5,5
265,30,8,4,5
265,30,9,3,3
265,30,10,4,3
265,30,11,5,5
265,30,12,3,3
265,30,13,4,5
265,30,14,4,4
265,30,15,4,4
265,30,16,4,4
265,30,17,4,4
265,30,18,4,4
265,30,1,3,3
265,30,2,4,4
265,30,3,4,4
265,30,4,4,4
265,30,5,3,2
265,30,6,5,5
265,30,7,5,4
265,30,8,4,5
265,30,9,3,3
265,30,10,4,5
265,30,11,5,5
265,30,12,3,3
265,30,13,4,4
265,30,14,4,4
265,30,15,4,4
265,30,16,4,4
265,30,17,4,3
265,30,18,4,4
265,30,1,3,3
265,30,2,4,4
265,30,3,4,4
265,30,4,4,4
265,30,5,3,3
265,30,6,5,4
265,30,7,5,4
265,30,8,4,5
265,30,9,3,2
265,30,10,4,3
265,30,11,5,5
265,30,12,3,3
265,30,13,4,3
265,30,14,4,4
265,30,15,4,4
265,30,16,4,5
265,30,17,4,4
265,30,18,4,5
265,30,1,3,3
265,30,2,4,5
265,30,3,4,5
265,30,4,4,4
265,30,5,3,3
265,30,6,5,6
265,30,7,5,5
265,30,8,4,6
265,30,9,3,3
265,30,10,4,3
265,30,11,5,6
265,30,12,3,3
265,30,13,4,4
265,30,14,4,4
265,30,15,4,4
265,30,16,4,3
265,30,17,4,5
265,30,18,4,4
325,30,1,3,3
325,30,2,4,4
325,30,3,4,3
325,30,4,4,4
325,30,5,3,3
325,30,6,5,5
325,30,7,5,5
325,30,8,4,4
325,30,9,3,3
325,30,10,4,4
325,30,11,5,5
325,30,12,3,2
325,30,13,4,4
325,30,14,4,3
325,30,15,4,5
325,30,16,4,4
325,30,17,4,5
325,30,18,4,4
325,30,1,3,3
325,30,2,4,4
325,30,3,4,4
325,30,4,4,4
325,30,5,3,3
325,30,6,5,4
325,30,7,5,5
325,30,8,4,4
325,30,9,3,2
325,30,10,4,3
325,30,11,5,5
325,30,12,3,3
325,30,13,4,4
325,30,14,4,4
325,30,15,4,5
325,30,16,4,3
325,30,17,4,5
325,30,18,4,4
325,30,1,3,4
325,30,2,4,4
325,30,3,4,6
325,30,4,4,4
325,30,5,3,3
325,30,6,5,6
325,30,7,5,4
325,30,8,4,5
325,30,9,3,3
325,30,10,4,3
325,30,11,5,4
325,30,12,3,3
325,30,13,4,5
325,30,14,4,3
325,30,15,4,3
325,30,16,4,5
325,30,17,4,4
325,30,18,4,3
325,30,1,3,2
325,30,2,4,4
325,30,3,4,5
325,30,4,4,4
325,30,5,3,3
325,30,6,5,4
325,30,7,5,6
325,30,8,4,4
325,30,9,3,3
325,30,10,4,5
325,30,11,5,5
325,30,12,3,4
325,30,13,4,4
325,30,14,4,5
325,30,15,4,5
325,30,16,4,4
325,30,17,4,4
325,30,18,4,5
277,30,1,3,3
277,30,2,4,4
277,30,3,4,4
277,30,4,4,4
277,30,5,3,3
277,30,6,5,5
277,30,7,5,4
277,30,8,4,3
277,30,9,3,3
277,30,10,4,4
277,30,11,5,6
277,30,12,3,3
277,30,13,4,4
277,30,14,4,4
277,30,15,4,4
277,30,16,4,6
277,30,17,4,4
277,30,18,4,4
277,30,1,3,3
277,30,2,4,3
277,30,3,4,4
277,30,4,4,4
277,30,5,3,3
277,30,6,5,4
277,30,7,5,4
277,30,8,4,6
277,30,9,3,3
277,30,10,4,4
277,30,11,5,4
277,30,12,3,3
277,30,13,4,2
277,30,14,4,4
277,30,15,4,4
277,30,16,4,4
277,30,17,4,7
277,30,18,4,4
277,30,1,3,3
277,30,2,4,4
277,30,3,4,5
277,30,4,4,4
277,30,5,3,3
277,30,6,5,5
277,30,7,5,5
277,30,8,4,5
277,30,9,3,2
277,30,10,4,4
277,30,11,5,5
277,30,12,3,4
277,30,13,4,4
277,30,14,4,4
277,30,15,4,5
277,30,16,4,3
277,30,17,4,5
277,30,18,4,4
277,30,1,3,3
277,30,2,4,4
277,30,3,4,4
277,30,4,4,4
277,30,5,3,3
277,30,6,5,5
277,30,7,5,5
277,30,8,4,5
277,30,9,3,2
277,30,10,4,4
277,30,11,5,5
277,30,12,3,4
277,30,13,4,4
277,30,14,4,4
277,30,15,4,3
277,30,16,4,5
277,30,17,4,4
277,30,18,4,4
164,30,1,3,4
164,30,2,4,3
164,30,3,4,4
164,30,4,4,5
164,30,5,3,2
164,30,6,5,4
164,30,7,5,6
164,30,8,4,5
164,30,9,3,4
164,30,10,4,4
164,30,11,5,4
164,30,12,3,3
164,30,13,4,4
164,30,14,4,5
164,30,15,4,4
164,30,16,4,4
164,30,17,4,4
164,30,18,4,4
164,30,1,3,3
164,30,2,4,4
164,30,3,4,4
164,30,4,4,4
164,30,5,3,3
164,30,6,5,3
164,30,7,5,5
164,30,8,4,4
164,30,9,3,3
164,30,10,4,3
164,30,11,5,5
164,30,12,3,4
164,30,13,4,4
164,30,14,4,4
164,30,15,4,4
164,30,16,4,3
164,30,17,4,4
164,30,18,4,6
164,30,1,3,3
164,30,2,4,3
164,30,3,4,5
164,30,4,4,5
164,30,5,3,3
164,30,6,5,5
164,30,7,5,4
164,30,8,4,5
164,30,9,3,3
164,30,10,4,3
164,30,11,5,4
164,30,12,3,3
164,30,13,4,4
164,30,14,4,4
164,30,15,4,4
164,30,16,4,4
164,30,17,4,4
164,30,18,4,5
164,30,1,3,4
164,30,2,4,4
164,30,3,4,5
164,30,4,4,4
164,30,5,3,3
164,30,6,5,5
164,30,7,5,5
164,30,8,4,4
164,30,9,3,3
164,30,10,4,4
164,30,11,5,5
164,30,12,3,3
164,30,13,4,4
164,30,14,4,4
164,30,15,4,5
164,30,16,4,4
164,30,17,4,4
164,30,18,4,4
5,30,1,3,3
5,30,2,4,4
5,30,3,4,5
5,30,4,4,5
5,30,5,3,4
5,30,6,5,5
5,30,7,5,6
5,30,8,4,4
5,30,9,3,4
5,30,10,4,4
5,30,11,5,5
5,30,12,3,3
5,30,13,4,3
5,30,14,4,4
5,30,15,4,3
5,30,16,4,4
5,30,17,4,4
5,30,18,4,3
5,30,1,3,3
5,30,2,4,4
5,30,3,4,4
5,30,4,4,5
5,30,5,3,3
5,30,6,5,4
5,30,7,5,5
5,30,8,4,4
5,30,9,3,3
5,30,10,4,4
5,30,11,5,4
5,30,12,3,4
5,30,13,4,4
5,30,14,4,4
5,30,15,4,4
5,30,16,4,4
5,30,17,4,4
5,30,18,4,4
5,30,1,3,4
5,30,2,4,4
5,30,3,4,4
5,30,4,4,3
5,30,5,3,3
5,30,6,5,4
5,30,7,5,5
5,30,8,4,5
5,30,9,3,2
5,30,10,4,5
5,30,11,5,3
5,30,12,3,4
5,30,13,4,4
5,30,14,4,4
5,30,15,4,4
5,30,16,4,4
5,30,17,4,4
5,30,18,4,5
5,30,1,3,3
5,30,2,4,4
5,30,3,4,4
5,30,4,4,5
5,30,5,3,3
5,30,6,5,5
5,30,7,5,5
5,30,8,4,4
5,30,9,3,3
5,30,10,4,4
5,30,11,5,5
5,30,12,3,4
5,30,13,4,3
5,30,14,4,4
5,30,15,4,6
5,30,16,4,4
5,30,17,4,4
5,30,18,4,3
128,30,1,3,3
128,30,2,4,3
128,30,3,4,5
128,30,4,4,4
128,30,5,3,3
128,30,6,5,3
128,30,7,5,4
128,30,8,4,3
128,30,9,3,4
128,30,10,4,4
128,30,11,5,4
128,30,12,3,4
128,30,13,4,4
128,30,14,4,4
128,30,15,4,4
128,30,16,4,4
128,30,17,4,3
128,30,18,4,5
128,30,1,3,3
128,30,2,4,3
128,30,3,4,4
128,30,4,4,4
128,30,5,3,3
128,30,6,5,6
128,30,7,5,4
128,30,8,4,5
128,30,9,3,4
128,30,10,4,4
128,30,11,5,5
128,30,12,3,3
128,30,13,4,4
128,30,14,4,4
128,30,15,4,4
128,30,16,4,3
128,30,17,4,5
128,30,18,4,3
128,30,1,3,4
128,30,2,4,4
128,30,3,4,4
128,30,4,4,5
128,30,5,3,3
128,30,6,5,5
128,30,7,5,4
128,30,8,4,4
128,30,9,3,3
128,30,10,4,5
128,30,11,5,5
128,30,12,3,3
128,30,13,4,4
128,30,14,4,4
128,30,15,4,4
128,30,16,4,4
128,30,17,4,4
128,30,18,4,5
128,30,1,3,3
128,30,2,4,4
128,30,3,4,5
128,30,4,4,4
128,30,5,3,4
128,30,6,5,5
128,30,7,5,4
128,30,8,4,4
128,30,9,3,3
128,30,10,4,5
128,30,11,5,5
128,30,12,3,3
128,30,13,4,4
128,30,14,4,4
128,30,15,4,4
128,30,16,4,4
128,30,17,4,7
128,30,18,4,3
105,30,1,3,4
105,30,2,4,3
105,30,3,4,6
105,30,4,4,4
105,30,5,3,3
105,30,6,5,4
105,30,7,5,4
105,30,8,4,4
105,30,9,3,2
105,30,10,4,4
105,30,11,5,4
105,30,12,3,3
105,30,13,4,3
105,30,14,4,4
105,30,15,4,4
105,30,16,4,5
105,30,17,4,3
105,30,18,4,4
105,30,1,3,3
105,30,2,4,4
105,30,3,4,4
105,30,4,4,5
105,30,5,3,3
105,30,6,5,5
105,30,7,5,4
105,30,8,4,4
105,30,9,3,3
105,30,10,4,4
105,30,11,5,4
105,30,12,3,3
105,30,13,4,4
105,30,14,4,4
105,30,15,4,6
105,30,16,4,4
105,30,17,4,4
105,30,18,4,6
105,30,1,3,2
105,30,2,4,4
105,30,3,4,4
105,30,4,4,4
105,30,5,3,5
105,30,6,5,4
105,30,7,5,5
105,30,8,4,4
105,30,9,3,3
105,30,10,4,3
105,30,11,5,3
105,30,12,3,3
105,30,13,4,4
105,30,14,4,5
105,30,15,4,6
105,30,16,4,4
105,30,17,4,4
105,30,18,4,5
105,30,1,3,3
105,30,2,4,4
105,30,3,4,6
105,30,4,4,5
105,30,5,3,3
105,30,6,5,4
105,30,7,5,5
105,30,8,4,5
105,30,9,3,2
105,30,10,4,4
105,30,11,5,5
105,30,12,3,3
105,30,13,4,4
105,30,14,4,4
105,30,15,4,3
105,30,16,4,4
105,30,17,4,6
105,30,18,4,4
455,30,1,3,3
455,30,2,4,3
455,30,3,4,4
455,30,4,4,4
455,30,5,3,4
455,30,6,5,5
455,30,7,5,5
455,30,8,4,4
455,30,9,3,3
455,30,10,4,4
455,30,11,5,5
455,30,12,3,4
455,30,13,4,4
455,30,14,4,5
455,30,15,4,3
455,30,16,4,4
455,30,17,4,4
455,30,18,4,5
455,30,1,3,4
455,30,2,4,4
455,30,3,4,6
455,30,4,4,4
455,30,5,3,2
455,30,6,5,5
455,30,7,5,4
455,30,8,4,4
455,30,9,3,2
455,30,10,4,4
455,30,11,5,4
455,30,12,3,3
455,30,13,4,3
455,30,14,4,4
455,30,15,4,4
455,30,16,4,4
455,30,17,4,4
455,30,18,4,5
455,30,1,3,3
455,30,2,4,4
455,30,3,4,3
455,30,4,4,4
455,30,5,3,4
455,30,6,5,5
455,30,7,5,5
455,30,8,4,3
455,30,9,3,4
455,30,10,4,3
455,30,11,5,5
455,30,12,3,4
455,30,13,4,4
455,30,14,4,5
455,30,15,4,4
455,30,16,4,3
455,30,17,4,4
455,30,18,4,4
455,30,1,3,4
455,30,2,4,4
455,30,3,4,4
455,30,4,4,4
455,30,5,3,3
455,30,6,5,6
455,30,7,5,5
455,30,8,4,4
455,30,9,3,3
455,30,10,4,4
455,30,11,5,5
455,30,12,3,4
455,30,13,4,3
455,30,14,4,4
455,30,15,4,5
455,30,16,4,4
455,30,17,4,4
455,30,18,4,4
388,30,1,3,3
388,30,2,4,4
388,30,3,4,4
388,30,4,4,3
388,30,5,3,4
388,30,6,5,5
388,30,7,5,4
388,30,8,4,4
388,30,9,3,3
388,30,10,4,4
388,30,11,5,5
388,30,12,3,4
388,30,13,4,4
388,30,14,4,5
388,30,15,4,4
388,30,16,4,4
388,30,17,4,5
388,30,18,4,4
388,30,1,3,3
388,30,2,4,5
388,30,3,4,4
388,30,4,4,5
388,30,5,3,3
388,30,6,5,4
388,30,7,5,4
388,30,8,4,4
388,30,9,3,3
388,30,10,4,3
388,30,11,5,4
388,30,12,3,3
388,30,13,4,4
388,30,14,4,6
388,30,15,4,4
388,30,16,4,4
388,30,17,4,5
388,30,18,4,3
388,30,1,3,3
388,30,2,4,4
388,30,3,4,4
388,30,4,4,5
388,30,5,3,3
388,30,6,5,4
388,30,7,5,5
388,30,8,4,4
388,30,9,3,3
388,30,10,4,3
388,30,11,5,4
388,30,12,3,4
388,30,13,4,3
388,30,14,4,5
388,30,15,4,5
388,30,16,4,3
388,30,17,4,4
388,30,18,4,4
388,30,1,3,3
388,30,2,4,3
388,30,3,4,4
388,30,4,4,4
388,30,5,3,4
388,30,6,5,4
388,30,7,5,6
388,30,8,4,4
388,30,9,3,2
388,30,10,4,4
388,30,11,5,5
388,30,12,3,5
388,30,13,4,4
388,30,14,4,4
388,30,15,4,4
388,30,16,4,5
388,30,17,4,5
388,30,18,4,4
377,30,1,3,3
377,30,2,4,3
377,30,3,4,4
377,30,4,4,4
377,30,5,3,3
377,30,6,5,5
377,30,7,5,4
377,30,8,4,4
377,30,9,3,3
377,30,10,4,4
377,30,11,5,5
377,30,12,3,4
377,30,13,4,3
377,30,14,4,6
377,30,15,4,4
377,30,16,4,3
377,30,17,4,4
377,30,18,4,4
377,30,1,3,2
377,30,2,4,5
377,30,3,4,4
377,30,4,4,5
377,30,5,3,3
377,30,6,5,5
377,30,7,5,4
377,30,8,4,4
377,30,9,3,2
377,30,10,4,3
377,30,11,5,4
377,30,12,3,4
377,30,13,4,3
377,30,14,4,4
377,30,15,4,5
377,30,16,4,4
377,30,17,4,4
377,30,18,4,4
377,30,1,3,3
377,30,2,4,4
377,30,3,4,5
377,30,4,4,5
377,30,5,3,3
377,30,6,5,4
377,30,7,5,5
377,30,8,4,4
377,30,9,3,3
377,30,10,4,4
377,30,11,5,6
377,30,12,3,4
377,30,13,4,4
377,30,14,4,4
377,30,15,4,7
377,30,16,4,3
377,30,17,4,4
377,30,18,4,4
377,30,1,3,3
377,30,2,4,4
377,30,3,4,6
377,30,4,4,3
377,30,5,3,4
377,30,6,5,4
377,30,7,5,5
377,30,8,4,4
377,30,9,3,4
377,30,10,4,4
377,30,11,5,5
377,30,12,3,4
377,30,13,4,4
377,30,14,4,4
377,30,15,4,4
377,30,16,4,4
377,30,17,4,5
377,30,18,4,3
445,30,1,3,3
445,30,2,4,3
445,30,3,4,5
445,30,4,4,4
445,30,5,3,3
445,30,6,5,6
445,30,7,5,4
445,30,8,4,3
445,30,9,3,3
445,30,10,4,4
445,30,11,5,4
445,30,12,3,2
445,30,13,4,4
445,30,14,4,4
445,30,15,4,5
445,30,16,4,4
445,30,17,4,5
445,30,18,4,4
445,30,1,3,4
445,30,2,4,4
445,30,3,4,5
445,30,4,4,4
445,30,5,3,3
445,30,6,5,4
445,30,7,5,4
445,30,8,4,5
445,30,9,3,3
445,30,10,4,4
445,30,11,5,4
445,30,12,3,3
445,30,13,4,4
445,30,14,4,4
445,30,15,4,4
445,30,16,4,4
445,30,17,4,5
445,30,18,4,5
445,30,1,3,3
445,30,2,4,4
445,30,3,4,4
445,30,4,4,4
445,30,5,3,3
445,30,6,5,4
445,30,7,5,4
445,30,8,4,4
445,30,9,3,3
445,30,10,4,4
445,30,11,5,5
445,30,12,3,3
445,30,13,4,3
445,30,14,4,4
445,30,15,4,5
445,30,16,4,4
445,30,17,4,3
445,30,18,4,5
445,30,1,3,4
445,30,2,4,4
445,30,3,4,4
445,30,4,4,5
445,30,5,3,3
445,30,6,5,7
445,30,7,5,4
445,30,8,4,4
445,30,9,3,4
445,30,10,4,3
445,30,11,5,6
445,30,12,3,4
445,30,13,4,3
445,30,14,4,4
445,30,15,4,5
445,30,16,4,4
445,30,17,4,4
445,30,18,4,5
486,30,1,3,2
486,30,2,4,4
486,30,3,4,5
486,30,4,4,4
486,30,5,3,3
486,30,6,5,4
486,30,7,5,5
486,30,8,4,5
486,30,9,3,3
486,30,10,4,3
486,30,11,5,4
486,30,12,3,3
486,30,13,4,3
486,30,14,4,5
486,30,15,4,5
486,30,16,4,3
486,30,17,4,4
486,30,18,4,4
486,30,1,3,3
486,30,2,4,4
486,30,3,4,5
486,30,4,4,4
486,30,5,3,3
486,30,6,5,4
486,30,7,5,4
486,30,8,4,4
486,30,9,3,3
486,30,10,4,4
486,30,11,5,4
486,30,12,3,3
486,30,13,4,4
486,30,14,4,4
486,30,15,4,5
486,30,16,4,5
486,30,17,4,5
486,30,18,4,4
486,30,1,3,2
486,30,2,4,4
486,30,3,4,5
486,30,4,4,2
486,30,5,3,4
486,30,6,5,5
486,30,7,5,5
486,30,8,4,3
486,30,9,3,3
486,30,10,4,4
486,30,11,5,4
486,30,12,3,3
486,30,13,4,4
486,30,14,4,4
486,30,15,4,5
486,30,16,4,4
486,30,17,4,5
486,30,18,4,6
486,30,1,3,3
486,30,2,4,4
486,30,3,4,4
486,30,4,4,4
486,30,5,3,3
486,30,6,5,5
486,30,7,5,5
486,30,8,4,5
486,30,9,3,3
486,30,10,4,4
486,30,11,5,5
486,30,12,3,4
486,30,13,4,4
486,30,14,4,4
486,30,15,4,6
486,30,16,4,4
486,30,17,4,4
486,30,18,4,5
522,30,1,3,3
522,30,2,4,5
522,30,3,4,4
522,30,4,4,4
522,30,5,3,3
522,30,6,5,4
522,30,7,5,4
522,30,8,4,4
522,30,9,3,3
522,30,10,4,4
522,30,11,5,6
522,30,12,3,3
522,30,13,4,3
522,30,14,4,5
522,30,15,4,4
522,30,16,4,5
522,30,17,4,4
522,30,18,4,4
522,30,1,3,3
522,30,2,4,4
522,30,3,4,5
522,30,4,4,4
522,30,5,3,3
522,30,6,5,5
522,30,7,5,4
522,30,8,4,4
522,30,9,3,3
522,30,10,4,4
522,30,11,5,5
522,30,12,3,3
522,30,13,4,4
522,30,14,4,4
522,30,15,4,4
522,30,16,4,4
522,30,17,4,4
522,30,18,4,4
522,30,1,3,3
522,30,2,4,4
522,30,3,4,4
522,30,4,4,4
522,30,5,3,3
522,30,6,5,5
522,30,7,5,5
522,30,8,4,4
522,30,9,3,3
522,30,10,4,4
522,30,11,5,5
522,30,12,3,3
522,30,13,4,4
522,30,14,4,4
522,30,15,4,4
522,30,16,4,4
522,30,17,4,4
522,30,18,4,4
522,30,1,3,3
522,30,2,4,4
522,30,3,4,4
522,30,4,4,4
522,30,5,3,3
522,30,6,5,5
522,30,7,5,5
522,30,8,4,5
522,30,9,3,3
522,30,10,4,4
522,30,11,5,5
522,30,12,3,3
522,30,13,4,5
522,30,14,4,4
522,30,15,4,4
522,30,16,4,4
522,30,17,4,6
522,30,18,4,4
142,30,1,3,3
142,30,2,4,4
142,30,3,4,4
142,30,4,4,3
142,30,5,3,3
142,30,6,5,4
142,30,7,5,5
142,30,8,4,4
142,30,9,3,3
142,30,10,4,5
142,30,11,5,5
142,30,12,3,4
142,30,13,4,3
142,30,14,4,5
142,30,15,4,4
142,30,16,4,4
142,30,17,4,4
142,30,18,4,4
142,30,1,3,3
142,30,2,4,4
142,30,3,4,5
142,30,4,4,5
142,30,5,3,3
142,30,6,5,4
142,30,7,5,4
142,30,8,4,4
142,30,9,3,3
142,30,10,4,4
142,30,11,5,4
142,30,12,3,2
142,30,13,4,4
142,30,14,4,4
142,30,15,4,5
142,30,16,4,4
142,30,17,4,5
142,30,18,4,4
142,30,1,3,3
142,30,2,4,5
142,30,3,4,4
142,30,4,4,5
142,30,5,3,3
142,30,6,5,3
142,30,7,5,4
142,30,8,4,4
142,30,9,3,3
142,30,10,4,4
142,30,11,5,4
142,30,12,3,3
142,30,13,4,4
142,30,14,4,4
142,30,15,4,5
142,30,16,4,4
142,30,17,4,5
142,30,18,4,6
142,30,1,3,2
142,30,2,4,5
142,30,3,4,5
142,30,4,4,4
142,30,5,3,3
142,30,6,5,4
142,30,7,5,5
142,30,8,4,5
142,30,9,3,3
142,30,10,4,4
142,30,11,5,6
142,30,12,3,2
142,30,13,4,4
142,30,14,4,3
142,30,15,4,5
142,30,16,4,4
142,30,17,4,5
142,30,18,4,5
66,30,1,3,3
66,30,2,4,4
66,30,3,4,4
66,30,4,4,4
66,30,5,3,4
66,30,6,5,4
66,30,7,5,5
66,30,8,4,5
66,30,9,3,3
66,30,10,4,4
66,30,11,5,5
66,30,12,3,3
66,30,13,4,4
66,30,14,4,5
66,30,15,4,4
66,30,16,4,3
66,30,17,4,4
66,30,18,4,4
66,30,1,3,3
66,30,2,4,4
66,30,3,4,7
66,30,4,4,4
66,30,5,3,3
66,30,6,5,4
66,30,7,5,4
66,30,8,4,4
66,30,9,3,3
66,30,10,4,4
66,30,11,5,4
66,30,12,3,3
66,30,13,4,5
66,30,14,4,3
66,30,15,4,4
66,30,16,4,3
66,30,17,4,4
66,30,18,4,4
66,30,1,3,3
66,30,2,4,3
66,30,3,4,4
66,30,4,4,4
66,30,5,3,4
66,30,6,5,5
66,30,7,5,4
66,30,8,4,4
66,30,9,3,3
66,30,10,4,4
66,30,11,5,5
66,30,12,3,3
66,30,13,4,4
66,30,14,4,4
66,30,15,4,4
66,30,16,4,4
66,30,17,4,4
66,30,18,4,6
66,30,1,3,3
66,30,2,4,4
66,30,3,4,6
66,30,4,4,4
66,30,5,3,4
66,30,6,5,5
66,30,7,5,4
66,30,8,4,5
66,30,9,3,2
66,30,10,4,4
66,30,11,5,5
66,30,12,3,3
66,30,13,4,5
66,30,14,4,3
66,30,15,4,5
66,30,16,4,4
66,30,17,4,4
66,30,18,4,5
329,30,1,3,3
329,30,2,4,3
329,30,3,4,4
329,30,4,4,4
329,30,5,3,3
329,30,6,5,5
329,30,7,5,4
329,30,8,4,3
329,30,9,3,3
329,30,10,4,4
329,30,11,5,4
329,30,12,3,4
329,30,13,4,4
